AutoNum,TagID_Hex,Time_in_ana,Time_out_anac,Weight,Length,Scales,Fins,Eyes,Ad_Clip,Time_out_surgery,Bleeding,Time_recovered,Surgeon,Data_Rec,Rel_group,HT_Temp,HT_DO,SB_Temp,SB_DO,Notes,DateTagged,Tag_Start_Date,FishID,TagID_Decimal,Fish_Type,CommonName,SpeciesName,Origin,StudyID,days_starved,Raceway,Length_Type,Knockout_conc,SurBath_conc,DNA,Tag_placement,Num_sutures,Suture_knot,SutureID,Tag_Weight,Sex,Life_Stage,Rel_loc,Rel_Lat,Rel_Lon,Rel_rkm,Rel_datetime,Tag_status_at_Rel,Last_detect_ref_rec,Manufacturer,TagModel,TagSN,PRI_nominal,PRI_estimate,WarrantyLife,CWT_code,PIT_code,Release Notes,TimeStamp
3349,755C,9:02:29 AM,9:05:26 AM,6.5,84,G,G,G,Y,9:06:39 AM,0,9:10:07 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-677,30044,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3350,7616,9:07:19 AM,9:08:40 AM,5.2,79,G,G,G,Y,9:10:06 AM,0,9:12:19 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-678,30230,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3351,734A,9:10:41 AM,9:12:07 AM,5.5,80,G,G,G,Y,9:13:39 AM,0,9:16:25 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-679,29514,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3352,73B5,9:11:25 AM,9:14:23 AM,6,82,G,G,G,Y,9:15:48 AM,0,9:18:16 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-680,29621,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3353,7571,9:14:15 AM,9:16:30 AM,5.1,80,G,G,G,Y,9:17:50 AM,0,9:18:47 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-681,30065,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3354,7688,9:18:26 AM,9:19:49 AM,5.2,79,G,G,G,Y,9:21:08 AM,0,9:23:32 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-682,30344,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3355,73B2,9:19:48 AM,9:22:10 AM,5.2,79,G,G,G,Y,9:23:30 AM,0,9:26:21 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-683,29618,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3356,76AB,9:24:25 AM,9:25:54 AM,5.1,80,G,G,G,Y,9:27:15 AM,0,9:30:36 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-684,30379,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3357,732D,9:27:52 AM,9:29:15 AM,5.3,80,G,G,G,Y,9:30:35 AM,0,9:32:14 AM,BPB,BJA,RBDD_20240315,10,11,10.2,11.1,,3/14/24,3/14/24,SS_2024-685,29485,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3358,72B3,9:28:26 AM,9:31:04 AM,5.9,83,G,G,G,Y,9:32:12 AM,0,9:34:04 AM,BPB,BJA,RBDD_20240315,10.2,11.1,11.4,11,,3/14/24,3/14/24,SS_2024-686,29363,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3359,75DC,9:59:29 AM,10:00:56 AM,5.2,80,G,G,G,Y,10:02:56 AM,0,10:05:18 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,FRESH DRUGS,3/14/24,3/14/24,SS_2024-687,30172,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3360,75BD,10:00:47 AM,10:03:35 AM,6,82,G,G,G,Y,10:05:17 AM,0,10:10:20 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,SUTURES TIGHT,3/14/24,3/14/24,SS_2024-688,30141,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3361,7376,10:06:53 AM,10:08:43 AM,5.7,80,G,G,G,Y,10:10:18 AM,0,10:17:07 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-689,29558,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3362,72F5,10:13:58 AM,10:15:19 AM,5.6,80,G,G,G,Y,10:17:05 AM,0,10:19:34 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-690,29429,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3363,7560,10:14:56 AM,10:17:48 AM,5.2,80,G,G,G,Y,10:19:33 AM,0,10:21:45 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-691,30048,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3364,754D,10:17:42 AM,10:20:08 AM,5.4,80,G,G,G,Y,10:21:43 AM,0,10:24:01 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-692,30029,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3365,76A9,10:20:07 AM,10:22:30 AM,5.9,81,G,G,G,Y,10:23:59 AM,0,10:27:34 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-693,30377,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3366,756E,10:24:20 AM,10:25:48 AM,5.2,80,G,G,G,Y,10:27:12 AM,0,10:29:40 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-694,30062,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3367,7498,10:25:16 AM,10:28:04 AM,5.5,80,G,G,G,Y,10:29:39 AM,0,10:31:46 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-695,29848,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3368,76AF,10:28:00 AM,10:30:17 AM,5.3,79,G,G,G,Y,10:31:44 AM,0,10:34:14 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-696,30383,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3369,766B,10:32:37 AM,10:34:00 AM,5.4,80,G,G,G,Y,10:35:29 AM,0,10:37:16 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-697,30315,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3370,76C4,10:33:24 AM,10:35:52 AM,5.9,81,G,G,G,Y,10:37:05 AM,0,10:38:55 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-698,30404,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3371,76CC,10:33:25 AM,10:37:26 AM,5.7,80,G,G,G,Y,10:38:53 AM,0,10:43:00 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-699,30412,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3372,75B0,10:40:00 AM,10:41:30 AM,5.2,79,G,G,G,Y,10:42:59 AM,0,10:45:03 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-700,30128,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3373,74F5,10:40:01 AM,10:43:45 AM,5.7,81,G,G,G,Y,10:45:01 AM,0,10:47:28 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-701,29941,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3374,78A8,10:43:39 AM,10:45:54 AM,5.7,80,G,G,G,Y,10:47:26 AM,0,10:48:59 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-702,30888,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3375,7336,10:45:38 AM,10:47:43 AM,6,82,G,G,G,Y,10:48:58 AM,0,10:50:51 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-703,29494,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3376,7526,10:47:55 AM,10:49:38 AM,5.9,81,G,G,G,Y,10:50:50 AM,0,10:52:41 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-704,29990,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3377,74A8,10:49:17 AM,10:51:22 AM,5.3,80,G,G,G,Y,10:52:40 AM,0,10:54:46 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-705,29864,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3378,7568,10:50:16 AM,10:53:19 AM,5.7,81,G,G,G,Y,10:54:45 AM,0,10:56:47 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-706,30056,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3379,7499,10:52:59 AM,10:55:27 AM,5.2,79,G,G,G,Y,10:56:46 AM,0,10:58:44 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-707,29849,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3380,7519,10:54:06 AM,10:57:26 AM,6.3,84,G,G,G,Y,10:58:42 AM,0,11:00:29 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-708,29977,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3381,77D2,10:56:27 AM,10:59:07 AM,5.5,80,G,G,G,Y,11:00:27 AM,0,11:02:19 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-709,30674,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3382,7758,10:58:32 AM,11:00:54 AM,5.5,80,G,G,G,Y,11:02:18 AM,0,11:04:02 AM,BPB,BJA,RBDD_20240315,10,11.2,10,11.2,,3/14/24,3/14/24,SS_2024-710,30552,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3383,733A,11:00:24 AM,11:02:52 AM,5.3,80,G,G,G,Y,11:03:59 AM,0,11:07:56 AM,BPB,BJA,RBDD_20240315,10.2,11.1,12.3,10.7,,3/14/24,3/14/24,SS_2024-711,29498,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
3384,762A,11:04:49 AM,11:06:17 AM,5.4,80,G,G,G,Y,11:07:54 AM,0,11:11:31 AM,BPB,BJA,RBDD_20240315,10.2,11.1,12.3,10.7,,3/14/24,3/14/24,SS_2024-712,30250,LSNFH Winter Run Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,2,C43,FL,70,35,N,TP,1,1X3,PDO 6-0,0.21,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,3/15/24,on,,ATS,SS400,,5,5,36,050031/050032,0,Fish transported from CNFH to RBDD boat launch in two 120qt coolers powered by 2 battery bubblers. Water temperature within 2C degrees of holding tank tempurature. No tempering was necessary. Fish released downstream of boat ramp into riffle on river left side.,3/14/24
